line,destination,stop,bus,datetime,estimateArrive
132,MONCLOA,3047,4737,2021-03-17 16:43:27.040929,372
82,MONCLOA,3047,4722,2021-03-17 16:43:27.040929,573
82,MONCLOA,1713,4717,2021-03-17 16:43:27.092797,819
82,MONCLOA,1713,4711,2021-03-17 16:43:27.092797,454
44,CALLAO,3687,5659,2021-03-17 16:43:27.092802,723
1,PROSPERIDAD,3687,121,2021-03-17 16:43:27.092802,187
44,CALLAO,3687,8299,2021-03-17 16:43:27.092802,143
1,PROSPERIDAD,3687,119,2021-03-17 16:43:27.092802,946
82,MONCLOA,1685,4705,2021-03-17 16:43:27.092809,424
132,MONCLOA,1685,8313,2021-03-17 16:43:27.092809,205
82,MONCLOA,1685,4722,2021-03-17 16:43:27.092809,219
1,PROSPERIDAD,721,120,2021-03-17 16:43:27.092904,2
1,PROSPERIDAD,721,122,2021-03-17 16:43:27.092904,138
82,PITIS,1722,4710,2021-03-17 16:43:27.093108,499
82,PITIS,1722,4713,2021-03-17 16:43:27.093108,89
133,CALLAO,5139,4683,2021-03-17 16:43:27.093199,196
44,CALLAO,5139,5659,2021-03-17 16:43:27.093199,1317
44,CALLAO,5139,8299,2021-03-17 16:43:27.093199,732
133,CALLAO,5139,4684,2021-03-17 16:43:27.093199,206
1,CRISTO REY,273,124,2021-03-17 16:43:27.093291,32
1,CRISTO REY,273,122,2021-03-17 16:43:27.093291,813
133,CALLAO,1342,4835,2021-03-17 16:43:27.093315,113
133,CALLAO,1342,4702,2021-03-17 16:43:27.093315,161
132,HOSPITAL LA PAZ,3290,4703,2021-03-17 16:43:27.093407,703
132,HOSPITAL LA PAZ,3290,4826,2021-03-17 16:43:27.093407,1278
1,PROSPERIDAD,745,122,2021-03-17 16:43:27.093510,458
1,PROSPERIDAD,745,120,2021-03-17 16:43:27.093510,440
132,MONCLOA,1578,4829,2021-03-17 16:43:27.093977,209
132,MONCLOA,1578,4830,2021-03-17 16:43:27.093977,1083
82,PITIS,5729,4713,2021-03-17 16:43:27.094020,319
82,PITIS,5729,4710,2021-03-17 16:43:27.094020,699
82,PITIS,1724,4713,2021-03-17 16:43:27.094355,131
82,PITIS,1724,4710,2021-03-17 16:43:27.094355,511
132,HOSPITAL LA PAZ,1370,4826,2021-03-17 16:43:27.095524,1077
132,HOSPITAL LA PAZ,1370,4703,2021-03-17 16:43:27.095524,489
82,PITIS,1699,4706,2021-03-17 16:43:27.118693,668
82,PITIS,1699,4733,2021-03-17 16:43:27.118693,109
1,PROSPERIDAD,726,115,2021-03-17 16:43:27.124818,699
1,PROSPERIDAD,726,117,2021-03-17 16:43:27.124818,1301
133,MIRASIERRA,1352,4687,2021-03-17 16:43:27.137017,83
82,MONCLOA,1719,4717,2021-03-17 16:43:27.145453,708
82,MONCLOA,1719,4711,2021-03-17 16:43:27.145453,327
44,MARQUES DE VIANA,803,5657,2021-03-17 16:43:27.146976,878
44,MARQUES DE VIANA,803,8297,2021-03-17 16:43:27.146976,405
132,HOSPITAL LA PAZ,3273,4719,2021-03-17 16:43:27.149535,636
132,HOSPITAL LA PAZ,3273,4825,2021-03-17 16:43:27.149535,161
1,CRISTO REY,728,124,2021-03-17 16:43:27.149615,736
1,CRISTO REY,728,8294,2021-03-17 16:43:27.149615,75
133,MIRASIERRA,1358,4695,2021-03-17 16:43:27.150499,382
133,MIRASIERRA,1358,4687,2021-03-17 16:43:27.150499,516
1,CRISTO REY,161,8294,2021-03-17 16:43:27.150771,839
1,CRISTO REY,161,116,2021-03-17 16:43:27.150771,141
82,PITIS,1720,4713,2021-03-17 16:43:27.151821,17
82,PITIS,1720,4710,2021-03-17 16:43:27.151821,427
133,MIRASIERRA,5573,4684,2021-03-17 16:43:27.152901,333
82,MONCLOA,1630,4717,2021-03-17 16:43:27.153545,360
133,MIRASIERRA,3296,4724,2021-03-17 16:43:27.153948,234
133,MIRASIERRA,3296,5475,2021-03-17 16:43:27.153948,189
132,MONCLOA,1644,4830,2021-03-17 16:43:27.154448,948
132,MONCLOA,1644,4829,2021-03-17 16:43:27.154448,102
1,CRISTO REY,4094,116,2021-03-17 16:43:27.161314,498
1,CRISTO REY,4094,8294,2021-03-17 16:43:27.161314,1196
133,MIRASIERRA,1336,4693,2021-03-17 16:43:27.161610,788
133,MIRASIERRA,1336,4698,2021-03-17 16:43:27.161610,449
1,CRISTO REY,716,124,2021-03-17 16:43:27.161765,79
1,CRISTO REY,716,122,2021-03-17 16:43:27.161765,860
44,MARQUES DE VIANA,2390,5657,2021-03-17 16:43:27.161950,921
44,MARQUES DE VIANA,2390,8297,2021-03-17 16:43:27.161950,481
1,CRISTO REY,172,118,2021-03-17 16:43:27.162078,158
44,MARQUES DE VIANA,172,5657,2021-03-17 16:43:27.162078,283
1,CRISTO REY,172,116,2021-03-17 16:43:27.162078,1037
44,MARQUES DE VIANA,172,5653,2021-03-17 16:43:27.162078,798
133,MIRASIERRA,172,4701,2021-03-17 16:43:27.162078,441
133,MIRASIERRA,172,4693,2021-03-17 16:43:27.162078,166
133,MIRASIERRA,5793,4689,2021-03-17 16:43:27.162222,171
133,MIRASIERRA,5793,4698,2021-03-17 16:43:27.162222,668
132,MONCLOA,93,4830,2021-03-17 16:43:27.162412,1
132,MONCLOA,93,4831,2021-03-17 16:43:27.162412,427
132,HOSPITAL LA PAZ,3276,4824,2021-03-17 16:43:27.162460,5
132,HOSPITAL LA PAZ,3276,4825,2021-03-17 16:43:27.162460,220
44,MARQUES DE VIANA,2398,5661,2021-03-17 16:43:27.162472,145
44,MARQUES DE VIANA,2398,5656,2021-03-17 16:43:27.162472,313
132,MONCLOA,1365,4831,2021-03-17 16:43:27.192753,529
132,MONCLOA,1365,4830,2021-03-17 16:43:27.192753,100
133,MIRASIERRA,1347,4698,2021-03-17 16:43:27.226885,768
133,MIRASIERRA,1347,4689,2021-03-17 16:43:27.226885,233
133,MIRASIERRA,1356,4695,2021-03-17 16:43:27.239829,274
133,MIRASIERRA,1356,4687,2021-03-17 16:43:27.239829,399
1,PROSPERIDAD,164,117,2021-03-17 16:43:27.269964,321
1,PROSPERIDAD,164,121,2021-03-17 16:43:27.269964,1075
132,MONCLOA,4514,8313,2021-03-17 16:43:27.275282,463
132,MONCLOA,4514,4737,2021-03-17 16:43:27.275282,217
82,MONCLOA,4514,4722,2021-03-17 16:43:27.275282,441
82,MONCLOA,4514,4705,2021-03-17 16:43:27.275282,653
1,PROSPERIDAD,4514,119,2021-03-17 16:43:27.275282,753
44,CALLAO,4514,5655,2021-03-17 16:43:27.275282,842
44,CALLAO,4514,5659,2021-03-17 16:43:27.275282,539
44,MARQUES DE VIANA,1666,5656,2021-03-17 16:43:27.275813,93
44,MARQUES DE VIANA,1666,8297,2021-03-17 16:43:27.275813,855
44,MARQUES DE VIANA,5591,8297,2021-03-17 16:43:27.410739,818
44,MARQUES DE VIANA,5591,5656,2021-03-17 16:43:27.410739,60
82,PITIS,1711,4710,2021-03-17 16:43:27.412593,72
82,PITIS,1711,4733,2021-03-17 16:43:27.412593,536
132,HOSPITAL LA PAZ,3277,4825,2021-03-17 16:43:27.438886,305
132,HOSPITAL LA PAZ,3277,4824,2021-03-17 16:43:27.438886,88
132,MONCLOA,3280,4830,2021-03-17 16:43:27.445214,1329
132,MONCLOA,3280,4829,2021-03-17 16:43:27.445214,447
82,PITIS,1703,4706,2021-03-17 16:43:27.445606,804
82,PITIS,1703,4733,2021-03-17 16:43:27.445606,278
1,PROSPERIDAD,5138,121,2021-03-17 16:43:27.452273,1007
1,PROSPERIDAD,5138,117,2021-03-17 16:43:27.452273,239
133,CALLAO,1612,4690,2021-03-17 16:43:27.457163,362
44,MARQUES DE VIANA,5572,5653,2021-03-17 16:43:27.457210,332
44,MARQUES DE VIANA,5572,8299,2021-03-17 16:43:27.457210,872
133,CALLAO,4968,4692,2021-03-17 16:43:27.457296,332
1,PROSPERIDAD,171,121,2021-03-17 16:43:27.457344,679
1,PROSPERIDAD,171,119,2021-03-17 16:43:27.457344,1463
133,MIRASIERRA,3571,5475,2021-03-17 16:43:27.459104,143
133,MIRASIERRA,3571,4724,2021-03-17 16:43:27.459104,187
132,HOSPITAL LA PAZ,3281,4825,2021-03-17 16:43:27.460993,573
132,HOSPITAL LA PAZ,3281,4824,2021-03-17 16:43:27.460993,346
132,MONCLOA,1654,4830,2021-03-17 16:43:27.461546,684
132,MONCLOA,1654,4831,2021-03-17 16:43:27.461546,1090
1,CRISTO REY,2307,124,2021-03-17 16:43:27.462690,524
1,CRISTO REY,2307,122,2021-03-17 16:43:27.462690,1304
132,MONCLOA,1650,4830,2021-03-17 16:43:27.471152,833
132,MONCLOA,1650,4831,2021-03-17 16:43:27.471152,1209
133,CALLAO,1361,4699,2021-03-17 16:43:27.479597,288
133,CALLAO,1361,4704,2021-03-17 16:43:27.479597,46
132,HOSPITAL LA PAZ,1512,4826,2021-03-17 16:43:27.484109,677
132,HOSPITAL LA PAZ,1512,4703,2021-03-17 16:43:27.484109,64
82,PITIS,1633,4713,2021-03-17 16:43:27.508569,204
82,PITIS,1633,4710,2021-03-17 16:43:27.508569,614
44,CALLAO,2389,5655,2021-03-17 16:43:27.509117,764
44,CALLAO,2389,5659,2021-03-17 16:43:27.509117,426
82,PITIS,1716,4733,2021-03-17 16:43:27.755034,724
82,PITIS,1716,4710,2021-03-17 16:43:27.755034,281
132,MONCLOA,1604,4831,2021-03-17 16:43:27.757925,39
132,MONCLOA,1604,8312,2021-03-17 16:43:27.757925,408
82,PITIS,1701,4733,2021-03-17 16:43:27.758231,202
82,PITIS,1701,4706,2021-03-17 16:43:27.758231,761
44,MARQUES DE VIANA,2392,5657,2021-03-17 16:43:27.759348,1031
44,MARQUES DE VIANA,2392,8297,2021-03-17 16:43:27.759348,531
82,MONCLOA,5309,4709,2021-03-17 16:43:27.760544,185
82,MONCLOA,5309,4711,2021-03-17 16:43:27.760544,883
133,MIRASIERRA,283,4701,2021-03-17 16:43:27.761789,330
44,MARQUES DE VIANA,283,5653,2021-03-17 16:43:27.761789,699
44,MARQUES DE VIANA,283,5657,2021-03-17 16:43:27.761789,184
133,MIRASIERRA,283,4693,2021-03-17 16:43:27.761789,40
1,CRISTO REY,283,118,2021-03-17 16:43:27.761789,49
1,CRISTO REY,283,116,2021-03-17 16:43:27.761789,927
1,PROSPERIDAD,424,115,2021-03-17 16:43:27.762054,136
1,PROSPERIDAD,424,117,2021-03-17 16:43:27.762054,756
133,CALLAO,1355,4699,2021-03-17 16:43:27.762225,494
133,CALLAO,1355,4704,2021-03-17 16:43:27.762225,253
132,MONCLOA,1648,4830,2021-03-17 16:43:27.762391,833
132,MONCLOA,1515,4831,2021-03-17 16:43:27.766352,846
132,MONCLOA,1515,4830,2021-03-17 16:43:27.766352,480
82,PITIS,1629,4710,2021-03-17 16:43:27.766770,765
82,PITIS,1629,4713,2021-03-17 16:43:27.766770,354
132,MONCLOA,3291,4831,2021-03-17 16:43:27.770620,78
132,MONCLOA,3291,8312,2021-03-17 16:43:27.770620,440
44,CALLAO,4022,8299,2021-03-17 16:43:27.770627,88
132,MONCLOA,4022,4737,2021-03-17 16:43:27.770627,298
82,MONCLOA,4022,4722,2021-03-17 16:43:27.770627,534
1,PROSPERIDAD,4022,119,2021-03-17 16:43:27.770627,875
82,MONCLOA,4022,4705,2021-03-17 16:43:27.770627,748
1,PROSPERIDAD,4022,121,2021-03-17 16:43:27.770627,116
132,MONCLOA,4022,8313,2021-03-17 16:43:27.770627,543
44,CALLAO,4022,5659,2021-03-17 16:43:27.770627,629
133,MIRASIERRA,1636,4687,2021-03-17 16:43:27.770825,860
133,MIRASIERRA,1636,4695,2021-03-17 16:43:27.770825,746
133,MIRASIERRA,1343,4698,2021-03-17 16:43:27.771103,645
133,MIRASIERRA,1343,4689,2021-03-17 16:43:27.771103,145
132,MONCLOA,1690,8313,2021-03-17 16:43:27.771342,108
82,MONCLOA,1690,4705,2021-03-17 16:43:27.771342,247
132,MONCLOA,1690,4829,2021-03-17 16:43:27.771342,654
82,MONCLOA,1690,4722,2021-03-17 16:43:27.771342,33
44,MARQUES DE VIANA,736,5657,2021-03-17 16:43:27.771357,473
1,CRISTO REY,736,118,2021-03-17 16:43:27.771357,284
133,MIRASIERRA,736,4693,2021-03-17 16:43:27.771357,347
1,CRISTO REY,736,116,2021-03-17 16:43:27.771357,1162
1,CRISTO REY,733,8294,2021-03-17 16:43:27.772026,478
1,CRISTO REY,733,124,2021-03-17 16:43:27.772026,1122
1,CRISTO REY,449,124,2021-03-17 16:43:27.772411,1157
1,CRISTO REY,449,8294,2021-03-17 16:43:27.772411,520
44,CALLAO,1671,5660,2021-03-17 16:43:27.772956,720
44,CALLAO,1671,5655,2021-03-17 16:43:27.772956,119
132,HOSPITAL LA PAZ,1674,4824,2021-03-17 16:43:27.773437,541
132,HOSPITAL LA PAZ,1674,8329,2021-03-17 16:43:27.773437,138
132,HOSPITAL LA PAZ,1655,4826,2021-03-17 16:43:27.773780,393
132,HOSPITAL LA PAZ,1655,8329,2021-03-17 16:43:27.773780,791
82,MONCLOA,1700,4709,2021-03-17 16:43:27.774270,246
82,MONCLOA,1700,4711,2021-03-17 16:43:27.774270,909
82,MONCLOA,1717,4717,2021-03-17 16:43:27.774383,740
82,MONCLOA,1717,4711,2021-03-17 16:43:27.774383,370
1,PROSPERIDAD,729,117,2021-03-17 16:43:27.774483,1111
1,PROSPERIDAD,729,115,2021-03-17 16:43:27.774483,515
82,MONCLOA,1727,4717,2021-03-17 16:43:27.776104,505
82,MONCLOA,1727,4711,2021-03-17 16:43:27.776104,133
44,CALLAO,1677,5660,2021-03-17 16:43:27.782686,435
44,CALLAO,1677,5661,2021-03-17 16:43:27.782686,980
132,MONCLOA,1656,4831,2021-03-17 16:43:27.926220,1032
132,MONCLOA,1656,4830,2021-03-17 16:43:27.926220,600
132,MONCLOA,1380,8312,2021-03-17 16:43:27.929240,606
132,MONCLOA,1380,4831,2021-03-17 16:43:27.929240,244
132,MONCLOA,1511,4830,2021-03-17 16:43:27.946495,372
132,MONCLOA,1511,4831,2021-03-17 16:43:27.946495,750
133,MIRASIERRA,5382,4695,2021-03-17 16:43:27.947079,759
133,MIRASIERRA,5382,4687,2021-03-17 16:43:27.947079,869
132,HOSPITAL LA PAZ,4021,4832,2021-03-17 16:43:27.949594,440
82,PITIS,4021,4721,2021-03-17 16:43:27.949594,499
1,CRISTO REY,4021,118,2021-03-17 16:43:27.949594,535
82,PITIS,4021,4706,2021-03-17 16:43:27.949594,66
1,CRISTO REY,4021,116,2021-03-17 16:43:27.949594,1439
44,MARQUES DE VIANA,4021,8297,2021-03-17 16:43:27.949594,205
132,HOSPITAL LA PAZ,4021,4719,2021-03-17 16:43:27.949594,92
44,MARQUES DE VIANA,4021,5657,2021-03-17 16:43:27.949594,645
133,CALLAO,1615,4690,2021-03-17 16:43:27.950729,516
133,CALLAO,1615,4699,2021-03-17 16:43:27.950729,129
132,HOSPITAL LA PAZ,1649,8329,2021-03-17 16:43:27.952748,559
132,HOSPITAL LA PAZ,1649,4826,2021-03-17 16:43:27.952748,169
132,MONCLOA,1371,4831,2021-03-17 16:43:27.952854,269
132,MONCLOA,1371,8312,2021-03-17 16:43:27.952854,658
82,PITIS,1684,4706,2021-03-17 16:43:27.956243,312
132,HOSPITAL LA PAZ,1684,4719,2021-03-17 16:43:27.956243,353
82,PITIS,1684,4721,2021-03-17 16:43:27.956243,761
132,HOSPITAL LA PAZ,1684,4832,2021-03-17 16:43:27.956243,740
82,PITIS,743,4706,2021-03-17 16:43:27.956254,152
44,MARQUES DE VIANA,743,5657,2021-03-17 16:43:27.956254,808
82,PITIS,743,4721,2021-03-17 16:43:27.956254,585
132,HOSPITAL LA PAZ,743,4832,2021-03-17 16:43:27.956254,536
1,CRISTO REY,743,116,2021-03-17 16:43:27.956254,1730
44,MARQUES DE VIANA,743,8297,2021-03-17 16:43:27.956254,313
132,HOSPITAL LA PAZ,743,4719,2021-03-17 16:43:27.956254,188
1,CRISTO REY,743,118,2021-03-17 16:43:27.956254,826
1,CRISTO REY,451,8294,2021-03-17 16:43:27.956779,667
132,MONCLOA,3274,4829,2021-03-17 16:43:27.960683,540
132,HOSPITAL LA PAZ,3288,4826,2021-03-17 16:43:27.960869,1232
132,HOSPITAL LA PAZ,3288,4703,2021-03-17 16:43:27.960869,642
132,MONCLOA,1509,4831,2021-03-17 16:43:27.961139,689
132,MONCLOA,1509,4830,2021-03-17 16:43:27.961139,330
132,HOSPITAL LA PAZ,3285,8329,2021-03-17 16:43:27.961255,29
132,HOSPITAL LA PAZ,3285,4824,2021-03-17 16:43:27.961255,458
132,MONCLOA,1646,4829,2021-03-17 16:43:27.962365,46
132,MONCLOA,1646,4830,2021-03-17 16:43:27.962365,877
132,MONCLOA,3287,4831,2021-03-17 16:43:27.962375,595
132,MONCLOA,3287,4830,2021-03-17 16:43:27.962375,224
82,PITIS,3756,4733,2021-03-17 16:43:27.964217,722
82,PITIS,3756,4710,2021-03-17 16:43:27.964217,235
132,HOSPITAL LA PAZ,1653,8329,2021-03-17 16:43:27.964338,727
132,HOSPITAL LA PAZ,1653,4826,2021-03-17 16:43:27.964338,304
132,HOSPITAL LA PAZ,1510,4826,2021-03-17 16:43:27.965041,665
132,HOSPITAL LA PAZ,1510,4703,2021-03-17 16:43:27.965041,114
1,CRISTO REY,732,124,2021-03-17 16:43:27.966251,974
1,CRISTO REY,732,8294,2021-03-17 16:43:27.966251,330
133,CALLAO,1346,4702,2021-03-17 16:43:28.209480,56
132,HOSPITAL LA PAZ,1516,4826,2021-03-17 16:43:28.209622,533
44,CALLAO,1667,5660,2021-03-17 16:43:28.210060,843
44,CALLAO,1667,5655,2021-03-17 16:43:28.210060,258
132,HOSPITAL LA PAZ,1577,4824,2021-03-17 16:43:28.230248,677
132,HOSPITAL LA PAZ,1577,8329,2021-03-17 16:43:28.230248,269
132,MONCLOA,1652,4831,2021-03-17 16:43:28.232620,1095
132,MONCLOA,1652,4830,2021-03-17 16:43:28.232620,765
82,MONCLOA,1696,4705,2021-03-17 16:43:28.232932,124
82,MONCLOA,1696,4709,2021-03-17 16:43:28.232932,438
44,CALLAO,2401,5660,2021-03-17 16:43:28.233205,528
44,CALLAO,2401,5661,2021-03-17 16:43:28.233205,1072
1,CRISTO REY,738,118,2021-03-17 16:43:28.235500,375
44,MARQUES DE VIANA,738,5657,2021-03-17 16:43:28.235500,532
133,MIRASIERRA,738,4693,2021-03-17 16:43:28.235500,445
44,MARQUES DE VIANA,738,8297,2021-03-17 16:43:28.235500,59
133,MIRASIERRA,738,4698,2021-03-17 16:43:28.235500,96
1,CRISTO REY,738,116,2021-03-17 16:43:28.235500,1279
132,HOSPITAL LA PAZ,1657,4826,2021-03-17 16:43:28.236656,487
132,MONCLOA,3289,8312,2021-03-17 16:43:28.236656,491
132,MONCLOA,3289,4831,2021-03-17 16:43:28.236656,129
132,HOSPITAL LA PAZ,1657,8329,2021-03-17 16:43:28.236656,856
133,CALLAO,1617,4699,2021-03-17 16:43:28.236962,169
133,CALLAO,1617,4690,2021-03-17 16:43:28.236962,557
133,CALLAO,3295,4690,2021-03-17 16:43:28.237212,159
133,CALLAO,3295,4692,2021-03-17 16:43:28.237212,515
82,MONCLOA,1694,4705,2021-03-17 16:43:28.237429,148
82,MONCLOA,1694,4709,2021-03-17 16:43:28.237429,468
132,HOSPITAL LA PAZ,1514,4826,2021-03-17 16:43:28.239062,617
132,HOSPITAL LA PAZ,1514,4703,2021-03-17 16:43:28.239062,1
44,CALLAO,1669,5655,2021-03-17 16:43:28.239100,192
44,CALLAO,1669,5660,2021-03-17 16:43:28.239100,778
82,PITIS,1705,4706,2021-03-17 16:43:28.240457,866
82,PITIS,1705,4733,2021-03-17 16:43:28.240457,332
132,HOSPITAL LA PAZ,1686,4832,2021-03-17 16:43:28.240640,754
82,PITIS,1686,4706,2021-03-17 16:43:28.240640,337
132,HOSPITAL LA PAZ,1686,4719,2021-03-17 16:43:28.240640,397
82,PITIS,1686,4721,2021-03-17 16:43:28.240640,804
44,CALLAO,1679,5660,2021-03-17 16:43:28.242604,348
44,CALLAO,1679,5661,2021-03-17 16:43:28.242604,897
82,MONCLOA,1738,4717,2021-03-17 16:43:28.242673,393
82,MONCLOA,1738,4711,2021-03-17 16:43:28.242673,12
44,MARQUES DE VIANA,2394,5657,2021-03-17 16:43:28.242921,1168
44,MARQUES DE VIANA,2394,8297,2021-03-17 16:43:28.242921,670
82,PITIS,1697,4733,2021-03-17 16:43:28.242926,77
82,PITIS,1697,4706,2021-03-17 16:43:28.242926,636
133,MIRASIERRA,1745,5475,2021-03-17 16:43:28.242938,251
133,MIRASIERRA,1745,4724,2021-03-17 16:43:28.242938,297
82,PITIS,4175,4721,2021-03-17 16:43:28.253221,632
132,HOSPITAL LA PAZ,4175,4832,2021-03-17 16:43:28.253221,649
132,HOSPITAL LA PAZ,4175,4719,2021-03-17 16:43:28.253221,263
82,PITIS,4175,4706,2021-03-17 16:43:28.253221,183
82,MONCLOA,1704,4709,2021-03-17 16:43:28.254004,155
82,MONCLOA,1704,4711,2021-03-17 16:43:28.254004,856
133,MIRASIERRA,1637,4695,2021-03-17 16:43:28.263230,834
132,MONCLOA,3282,4830,2021-03-17 16:43:28.269997,1263
132,MONCLOA,3282,4829,2021-03-17 16:43:28.269997,392
132,HOSPITAL LA PAZ,3278,4825,2021-03-17 16:43:28.279693,446
132,HOSPITAL LA PAZ,3278,4824,2021-03-17 16:43:28.279693,202
132,HOSPITAL LA PAZ,1691,4825,2021-03-17 16:43:28.396576,110
82,PITIS,1691,4706,2021-03-17 16:43:28.396576,499
82,PITIS,1691,4721,2021-03-17 16:43:28.396576,948
132,HOSPITAL LA PAZ,1691,4719,2021-03-17 16:43:28.396576,583
133,MIRASIERRA,3293,4724,2021-03-17 16:43:28.491155,17
82,PITIS,4285,4733,2021-03-17 16:43:28.492378,39
82,PITIS,4285,4706,2021-03-17 16:43:28.492378,595
133,CALLAO,1344,4702,2021-03-17 16:43:28.494068,94
133,CALLAO,1344,4835,2021-03-17 16:43:28.494068,21
44,MARQUES DE VIANA,1750,5653,2021-03-17 16:43:28.494647,759
1,CRISTO REY,1750,118,2021-03-17 16:43:28.494647,105
44,MARQUES DE VIANA,1750,5657,2021-03-17 16:43:28.494647,245
133,MIRASIERRA,1750,4693,2021-03-17 16:43:28.494647,109
1,CRISTO REY,1750,116,2021-03-17 16:43:28.494647,984
133,MIRASIERRA,1750,4701,2021-03-17 16:43:28.494647,399
133,CALLAO,1350,4699,2021-03-17 16:43:28.494891,672
133,CALLAO,1350,4704,2021-03-17 16:43:28.494891,430
82,MONCLOA,1712,4711,2021-03-17 16:43:28.498085,562
82,MONCLOA,1712,4717,2021-03-17 16:43:28.498085,933
132,HOSPITAL LA PAZ,1643,8329,2021-03-17 16:43:28.498370,378
82,PITIS,1709,4733,2021-03-17 16:43:28.500757,469
82,PITIS,1709,4710,2021-03-17 16:43:28.500757,5
44,CALLAO,2403,5661,2021-03-17 16:43:28.501077,829
44,CALLAO,2403,5660,2021-03-17 16:43:28.501077,282
133,MIRASIERRA,1351,4687,2021-03-17 16:43:28.501337,8
133,MIRASIERRA,1351,4689,2021-03-17 16:43:28.501337,379
133,MIRASIERRA,1614,4695,2021-03-17 16:43:28.501427,643
133,MIRASIERRA,1614,4687,2021-03-17 16:43:28.501427,724
44,CALLAO,2391,5659,2021-03-17 16:43:28.502067,342
44,CALLAO,2391,5655,2021-03-17 16:43:28.502067,685
1,PROSPERIDAD,727,117,2021-03-17 16:43:28.502450,1235
1,PROSPERIDAD,727,115,2021-03-17 16:43:28.502450,661
132,MONCLOA,3286,4830,2021-03-17 16:43:28.502616,1169
132,MONCLOA,3286,4829,2021-03-17 16:43:28.502616,330
133,MIRASIERRA,1330,4698,2021-03-17 16:43:28.503085,278
133,MIRASIERRA,1330,4693,2021-03-17 16:43:28.503085,592
133,CALLAO,193,4702,2021-03-17 16:43:28.504882,829
1,PROSPERIDAD,193,119,2021-03-17 16:43:28.504882,1160
1,PROSPERIDAD,193,121,2021-03-17 16:43:28.504882,380
44,CALLAO,193,5659,2021-03-17 16:43:28.504882,976
133,CALLAO,193,4685,2021-03-17 16:43:28.504882,214
44,CALLAO,193,8299,2021-03-17 16:43:28.504882,434
132,MONCLOA,1513,4830,2021-03-17 16:43:28.504959,431
132,MONCLOA,1513,4831,2021-03-17 16:43:28.504959,783
133,CALLAO,1353,4704,2021-03-17 16:43:28.505450,358
133,CALLAO,1353,4699,2021-03-17 16:43:28.505450,590
82,MONCLOA,1331,4722,2021-03-17 16:43:28.506117,262
133,CALLAO,1331,4835,2021-03-17 16:43:28.506117,393
132,MONCLOA,1331,8313,2021-03-17 16:43:28.506117,288
82,MONCLOA,1331,4705,2021-03-17 16:43:28.506117,478
132,MONCLOA,1331,4737,2021-03-17 16:43:28.506117,66
133,CALLAO,1331,4702,2021-03-17 16:43:28.506117,398
132,HOSPITAL LA PAZ,1786,4826,2021-03-17 16:43:28.506567,746
132,HOSPITAL LA PAZ,1786,4703,2021-03-17 16:43:28.506567,200
133,CALLAO,3572,4690,2021-03-17 16:43:28.506780,77
133,CALLAO,3572,4692,2021-03-17 16:43:28.506780,434
82,MONCLOA,4292,4717,2021-03-17 16:43:28.616615,32
82,MONCLOA,4292,4718,2021-03-17 16:43:28.616615,511
132,HOSPITAL LA PAZ,5140,4824,2021-03-17 16:43:28.618310,259
132,HOSPITAL LA PAZ,5140,4825,2021-03-17 16:43:28.618310,487
1,PROSPERIDAD,426,115,2021-03-17 16:43:28.621002,316
1,PROSPERIDAD,426,117,2021-03-17 16:43:28.621002,923
82,PITIS,1730,4713,2021-03-17 16:43:28.621262,270
82,PITIS,1730,4710,2021-03-17 16:43:28.621262,681
1,CRISTO REY,725,122,2021-03-17 16:43:28.621315,1385
1,CRISTO REY,725,124,2021-03-17 16:43:28.621315,610
82,PITIS,1687,4721,2021-03-17 16:43:28.621439,839
82,PITIS,1687,4706,2021-03-17 16:43:28.621439,380
132,HOSPITAL LA PAZ,1687,4719,2021-03-17 16:43:28.621439,442
1,PROSPERIDAD,724,121,2021-03-17 16:43:28.631821,950
1,PROSPERIDAD,724,117,2021-03-17 16:43:28.631821,180
132,HOSPITAL LA PAZ,1605,4703,2021-03-17 16:43:28.631997,741
133,CALLAO,3229,4690,2021-03-17 16:43:28.633384,302
133,CALLAO,3229,4692,2021-03-17 16:43:28.633384,658
44,MARQUES DE VIANA,734,5657,2021-03-17 16:43:28.634060,364
133,MIRASIERRA,734,4693,2021-03-17 16:43:28.634060,262
1,CRISTO REY,734,116,2021-03-17 16:43:28.634060,1092
133,MIRASIERRA,734,4701,2021-03-17 16:43:28.634060,537
1,CRISTO REY,734,118,2021-03-17 16:43:28.634060,213
44,MARQUES DE VIANA,734,5653,2021-03-17 16:43:28.634060,885
133,MIRASIERRA,1338,4698,2021-03-17 16:43:28.636094,439
133,MIRASIERRA,1338,4693,2021-03-17 16:43:28.636094,752
132,HOSPITAL LA PAZ,1372,4826,2021-03-17 16:43:28.636229,1127
132,HOSPITAL LA PAZ,1372,4703,2021-03-17 16:43:28.636229,497
1,CRISTO REY,718,122,2021-03-17 16:43:28.637374,1061
1,CRISTO REY,718,124,2021-03-17 16:43:28.637374,280
133,CALLAO,1360,4699,2021-03-17 16:43:28.638043,220
82,MONCLOA,1731,4711,2021-03-17 16:43:28.638363,54
82,MONCLOA,1731,4717,2021-03-17 16:43:28.638363,430
1,PROSPERIDAD,70,121,2021-03-17 16:43:28.638568,1147
1,PROSPERIDAD,70,117,2021-03-17 16:43:28.638568,387
132,MONCLOA,1692,4829,2021-03-17 16:43:28.638779,622
82,MONCLOA,1692,4705,2021-03-17 16:43:28.638779,209
